t,temp,flow-in,flow-out
0,0,29.796391296493606,59.938869021648145
1,-0.0075356194312886345,32.036391186451176,30.159455425407934
2,-0.007066385491027824,49.96272909385105,93.09805815214605
3,-0.017850217755601576,26.8539680598049,34.54010505094971
4,-0.01977175200338778,35.44278903512933,29.670054749614792
5,-0.018328568432009144,65.66476046601551,88.98619226667589
6,-0.024158926382174237,73.62856828936845,63.38285642097865
7,-0.02159749841507679,78.09957141067288,30.523810607056856
8,-0.009703558214172783,26.72026143725462,98.64491866345226
9,-0.02768472252072219,38.285800846383665,86.23954511273352
10,-0.03967315858730965,46.053501097899115,10.308891288374111
11,-0.030737006134928403,70.85871216606044,70.50945739334041
12,-0.030649692441748394,44.20709979723547,10.704491704708797
13,-0.022274040418616727,53.72077835715064,11.869268279265954
14,-0.011811162899145553,9.749299301263958,75.99318792932074
15,-0.028372135056159747,27.5544724195819,90.31094036115326
16,-0.04406125204155259,44.07615410140949,98.800649960967
17,-0.05774237600644196,27.986648576321304,87.27318744536058
18,-0.07256401072370178,43.36109712096309,79.5655372337345
19,-0.08161512075189463,84.25276373385297,24.59303168683319
20,-0.06670018774013968,5.680583280799012,32.909696794206724
21,-0.07350746611849161,32.28832574919755,45.61423856242811
22,-0.07683894432179926,77.3078150228607,84.76506201139912
23,-0.07870325606893387,91.94233907655934,19.129438508218975
24,-0.06050003092684879,44.853151820967874,89.06284188590845
25,-0.07155245344308393,66.30216563072705,90.28020845652401
26,-0.07754696414953317,16.479768275400254,67.36626747133329
27,-0.09026858894851643,38.311285921194006,39.386338160817516
28,-0.0905373520084223,90.70005292848617,53.351276071255114
29,-0.08120015779411455,90.52502310401115,88.09458189875046
30,-0.08059254749279937,71.94269640612028,10.861142962540782
31,-0.06532215913190449,7.748918870166932,45.06070932967692
32,-0.07465010674678199,48.80945373204444,6.509403580352213
33,-0.06407509420885893,86.22072268561206,77.07033187317202
34,-0.06178749650574892,76.38900910946795,12.33391949980338
35,-0.045773724103332775,19.68659103801349,45.67726577981549
36,-0.052271392788783275,97.92747511564558,26.303289193794733
37,-0.03436534630832056,63.647017547262955,96.77133275061027
38,-0.04264642510915739,75.82289914974206,21.010227540809844
39,-0.02894325720692434,91.86199910391657,6.449049493538528
40,-0.007590019804329825,23.014091609135413,21.02152877649932
41,-0.007091879096170802,84.19781613834283,6.439505818275593
42,0.012347698483846006,14.136156526595078,71.45109029331479
43,-0.001981034957833923,8.753030990649568,80.11064578382123
44,-0.01982043865612684,88.5639637258434,35.855262840614486
45,-0.0066432634348196126,87.0547904674241,39.00092001944364
46,0.005370204177175502,26.31839203923122,55.865805380029066
47,-0.00201664915802396,4.4752741421204885,9.530306865847294
48,-0.0032804073389556612,16.591948209723117,10.758558669579388
49,-0.001822059953919729,37.87691619124946,53.405163943673784
50,-0.005704121892025811,36.60324447874347,23.75641075249054
51,-0.0024924134604625793,51.00480791513693,1.5746494535348154
52,0.00986512615493795,52.584802881533655,27.597063018609724
53,0.016112061120668934,33.63569663496847,35.7790122427757
54,0.015576232218717127,71.54106297137149,82.87412142775166
55,0.012742967604622084,43.37532564090858,48.034130054319554
56,0.01157826650126934,48.634521761739734,91.60219174809508
57,0.0008363490046805044,41.49098995639455,54.76083728593283
58,-0.0024811128277040656,97.3687950141699,29.449695348268932
59,0.014498662088771177,17.650247827302977,77.55457750417524
60,-0.00047742033044688957,62.404785902725315,15.385696433582307
61,0.011277352036838863,19.204462632149244,11.50789085934434
62,0.013201494980040088,22.18097954405529,8.452120725449142
63,0.016633709684691626,23.14006193631364,52.56375073785286
64,0.009277787484306823,16.25083292621413,79.6169315577141
65,-0.00656373717356817,91.75801863612288,93.86644316569063
66,-0.007090843305960106,67.71697489917138,27.75251569307402
67,0.002900271495564235,91.33608746519398,12.78338484253494
68,0.022538447151228994,50.52730693198748,84.3121516650913
69,0.014092235967953039,55.15147919682231,21.87922303399864
70,0.022410300008658957,75.5703734914156,7.316487253071058
71,0.039473771568245095,81.3439484322859,76.9031719249962
72,0.04058396569506752,1.9390940232896114,42.98415259096928
73,0.030322701053147598,78.10506291056286,74.22844839127498
74,0.03129185468296957,56.60243223221196,27.743887073781682
75,0.03850649097257714,76.1203689796081,75.75701523002841
76,0.03859732940997206,16.483115801517435,82.71259552700009
77,0.022039959478601396,86.41550423195746,80.18644720858055
78,0.023597223734445623,58.43642195536991,28.41713388217887
79,0.031102045752743383,39.474911277436306,63.8718883802335
80,0.025002801477044083,0.8407641923268816,67.64233142883647
81,0.008302409667916687,86.65638684825855,96.75538721745063
82,0.0057776595756186665,69.24053191261338,43.84007383695737
83,0.012127774094532667,88.84233007215376,44.28147562995917
84,0.023267987705081317,33.45342711573453,6.695138907268605
85,0.029957559757197796,11.730491569367373,87.21013516488014
86,0.011087648858319605,31.765267188007897,62.57336731000138
87,0.0033856238278212342,85.98307651869342,22.58377352806048
88,0.01923544957547947,34.92199994008662,38.482015694925686
89,0.018345445636769705,43.025834536293736,13.776661459813289
90,0.025657738905889817,94.67214537019697,11.394444585526509
91,0.04647716410205743,71.72331761326025,27.611095777964067
92,0.057505219560881476,83.78716754954579,17.37946405733205
93,0.0741071454339349,9.80083769506378,62.48977080117971
94,0.060934912157405915,15.620015438856495,80.89189838609468
95,0.04461694142059637,20.246499690588248,53.95923575561413
96,0.0361887574043399,92.89359245640082,64.18893593651758
97,0.04336492153431071,75.04728190202991,14.738967597427843
98,0.058442000110461224,52.20977109445758,8.745519799075009
99,0.06930806293430687,68.65356867659378,78.1169040007527
